valueDate,code,name,category,risk,company,manager,establishmentDate,size,rating,quota,institutionalProportion,shares,bonds,cash,yield,vix,loss,last1m,last3m,last6m,last1y,last2y,last3y,series
2026-09-07,011924,嘉实港股互联网产业核心资产A,混合型-偏股,中高风险,嘉实基金,王鑫晨,2021-08-18,6.11,1,-1,45.83,92.29,5.13,5.98,-7.07,2.61,-34.95,-8.13,-2.93,-12.74,-29.63,28.38,-1.96,0.0/8.05/-11.07/-12.51/-2.98/-19.36/-27.03/-18.78/-28.77/-22.58/-28.33/-29.63
2026-09-07,009058,博时科技创新混合C,混合型-偏股,中高风险,博时基金,金耀,2020-04-15,1.65,2,-1,0.2,61.77,0.0,39.07,-1.37,1.21,-22.59,1.5,-7.9,-6.68,-8.8,21.56,11.69,0.0/2.16/2.6/0.64/1.58/-2.27/-4.07/3.58/-2.0/-19.82/-6.07/-8.8
2026-09-07,450004,国富深化价值混合A,混合型-偏股,中高风险,国海富兰克林基金,刘晓,2008-07-03,15.12,3,-1,56.49,89.07,5.61,5.66,-0.67,1.44,-21.73,-2.33,-10.88,-10.71,4.89,31.3,19.73,0.0/5.39/0.18/4.49/13.99/20.85/6.04/27.19/31.03/6.04/9.52/4.89
2026-09-07,011908,广发沪港深价值精选混合A,混合型-偏股,中高风险,广发基金,王丽媛,2021-05-25,5.42,3,-1,0.0,89.38,0.0,15.24,-1.46,2.04,-35.99,-2.14,-12.43,-5.27,-1.39,28.59,12.4,0.0/7.74/-8.34/-4.4/9.35/8.64/-5.33/17.12/42.72/-8.64/3.26/-1.39
2026-09-07,502003,易方达中证军工(LOF)A,指数型-股票,中高风险,易方达基金,余海燕,2015-07-08,5.31,0,-1,0.68,94.82,3.02,3.34,-0.05,2.28,-30.05,1.49,-4.34,-21.45,-0.48,42.12,14.73,0.0/3.34/-3.78/3.37/29.87/32.46/6.7/25.72/4.04/10.89/-5.29/-0.48
2026-09-07,005693,广发中证军工ETF联接C,指数型-股票,中高风险,广发基金,霍华明,2018-02-13,22.75,0,-1,3.56,4.81,1.37,4.74,-1.1,2.27,-30.79,1.45,-4.71,-22.06,-2.49,38.18,11.15,0.0/3.32/-4.0/2.64/28.97/31.13/5.68/23.88/2.33/8.7/-7.22/-2.49
2026-09-07,009870,嘉实产业先锋混合C,混合型-偏股,中高风险,嘉实基金,姚志鹏,2020-07-21,1.53,2,-1,0.12,90.95,5.46,2.09,-0.72,1.97,-30.31,-1.87,-4.0,-11.74,-16.34,51.39,9.27,0.0/6.24/9.55/-0.14/2.88/-5.21/1.38/5.73/-12.86/-18.91/-12.11/-16.34
2026-09-07,008177,建信高股息主题股票,股票型,中高风险,建信基金,陶灿,2020-01-21,4.59,3,-1,30.88,94.98,0.0,7.52,-0.68,1.9,-27.3,-2.17,-13.59,-16.26,3.51,44.08,33.07,0.0/7.17/0.01/5.91/30.04/20.72/11.61/26.92/35.77/-1.3/6.99/3.51
2026-09-07,009854,中加优势企业混合C,混合型-偏股,中高风险,中加基金,何英慧,2020-08-13,2.07,3,-1,0.31,94.43,2.46,15.7,-7.95,2.58,-43.18,-3.89,-27.52,-26.3,-0.72,41.83,17.68,0.0/4.6/-8.46/14.4/65.78/24.85/18.04/58.62/61.77/-2.13/6.56/-0.72
2026-09-07,013035,富国中证军工指数(LOF)C,指数型-股票,中高风险,富国基金,张圣贤,2021-07-19,2.43,0,-1,1.28,95.07,4.31,1.07,-2.03,2.27,-31.17,1.1,-5.37,-22.92,-3.73,35.87,8.72,0.0/3.21/-4.07/2.51/28.71/31.05/5.29/23.16/1.74/8.16/-8.41/-3.73
2026-09-07,004235,中欧价值智选混合C,混合型-灵活,中高风险,中欧基金,袁维德,2017-01-19,6.0,2,-1,16.46,92.49,6.59,1.29,-0.29,1.65,-27.65,-1.35,1.61,-13.67,-13.69,36.25,17.24,0.0/5.8/1.31/2.89/-0.33/2.61/-1.88/-2.8/-21.74/-10.38/-9.76/-13.69
2026-09-07,010108,景顺长城核心招景混合A,混合型-偏股,中高风险,景顺长城基金,周寒颖,2021-01-06,25.52,3,-1,0.01,89.99,2.4,8.53,-8.2,1.58,-25.49,-3.57,-11.08,-21.36,-15.57,15.09,6.57,0.0/3.55/-6.23/-1.62/-3.3/13.3/-7.03/8.06/-5.05/-15.42/-11.65/-15.57
2026-09-07,011909,广发沪港深价值精选混合C,混合型-偏股,中高风险,广发基金,王丽媛,2021-05-25,1.44,3,-1,0.46,89.38,0.0,15.24,-1.76,2.04,-36.01,-2.18,-12.52,-5.47,-1.8,27.53,10.89,0.0/7.7/-8.43/-4.52/9.19/8.43/-5.55/16.79/42.25/-8.97/2.86/-1.8
2026-09-07,012842,易方达中证军工(LOF)C,指数型-股票,中高风险,易方达基金,余海燕,2021-07-19,3.4,0,-1,0.7,94.82,3.02,3.34,-0.24,2.28,-30.12,1.46,-4.41,-21.56,-0.74,41.39,13.86,0.0/3.3/-3.84/3.3/29.75/32.29/6.54/25.5/3.84/10.65/-5.52/-0.74
2026-09-07,000772,景顺长城中国回报混合A,混合型-灵活,中高风险,景顺长城基金,韩文强,2014-11-06,3.52,1,-1,57.36,89.02,0.0,9.41,-0.04,1.84,-39.38,-0.74,-0.21,-15.72,-4.36,44.15,-7.73,0.0/-2.01/7.95/3.45/14.07/18.23/4.76/8.59/-11.45/-0.78/-4.62/-4.36
2026-09-07,009057,博时科技创新混合A,混合型-偏股,中高风险,博时基金,金耀,2020-04-15,1.82,2,-1,0.0,61.77,0.0,39.07,-1.02,1.21,-22.51,1.55,-7.78,-6.44,-8.34,22.79,13.38,0.0/2.19/2.69/0.75/1.75/-2.03/-3.79/3.95/-1.59/-19.45/-5.63/-8.34
2026-09-07,003017,广发中证军工ETF联接A,指数型-股票,中高风险,广发基金,霍华明,2016-09-26,6.32,0,-1,2.79,4.81,1.37,4.74,-0.96,2.27,-30.74,1.45,-4.67,-21.98,-2.31,38.73,11.82,0.0/3.32/-3.98/2.69/29.04/31.25/5.78/24.03/2.48/8.87/-7.05/-2.31
2026-09-07,001236,博时丝路主题股票A,股票型,中高风险,博时基金,王晗,2015-05-22,4.25,3,-1,3.28,92.01,3.81,8.63,-2.99,1.81,-29.86,2.96,-8.54,-17.87,-7.32,21.51,12.66,0.0/7.99/-2.14/-0.57/19.92/18.16/0.77/15.22/15.12/-15.89/-5.37/-7.32
2026-09-07,165523,中信保诚中证信息安全指数(LOF)A,指数型-股票,中高风险,中信保诚基金,黄稚,2015-06-26,1.39,2,-1,0.0,94.7,0.0,5.41,-0.15,2.65,-34.06,-3.61,2.15,-12.82,-11.01,45.67,0.82,0.0/5.86/-3.6/-4.67/11.86/10.57/-6.55/7.52/-14.56/-8.32/-13.88/-11.01
2026-09-07,501071,泓德丰泽混合(LOF)A,混合型-偏股,中高风险,泓德基金,季宇,2019-03-28,1.67,2,-1,52.86,80.27,0.31,20.02,-0.93,1.2,-24.64,-1.08,4.12,-5.6,-16.99,17.93,3.77,0.0/0.28/-5.75/-11.42/-6.53/-5.79/-15.19/-12.41/-23.51/-14.98/-16.81/-16.99
2026-09-07,006132,万家智造优势混合A,混合型-偏股,中高风险,万家基金,张希晨,2018-08-28,2.26,2,-1,37.11,90.91,0.0,15.44,-3.96,2.11,-30.1,-1.99,-12.9,-20.26,-0.97,34.68,7.85,0.0/6.9/-2.45/1.32/23.48/29.58/12.67/36.28/29.63/-2.52/2.86/-0.97
2026-09-07,005739,富国转型机遇混合,混合型-偏股,中高风险,富国基金,曹文俊,2018-04-25,1.76,3,-1,29.4,84.27,0.0,16.3,-0.04,1.41,-19.66,-1.4,-10.3,-15.79,14.03,32.9,14.33,0.0/7.42/4.83/14.26/28.78/35.42/22.63/37.5/30.12/10.47/16.85/14.03
2026-09-07,501030,汇添富中证环境治理指数(LOF)A,指数型-股票,中高风险,汇添富基金,赖中立,2016-12-29,1.13,0,-1,0.01,93.56,0.0,6.78,-0.18,1.77,-25.93,0.07,-5.15,-15.27,-6.35,45.46,10.77,0.0/4.68/6.09/-2.76/4.24/12.58/0.21/10.31/1.07/-12.23/-5.65/-6.35
2026-09-07,620003,金元顺安丰利债券A,债券型-混合二级,中风险,金元顺安基金,周博洋,2009-03-23,1.83,1,-1,96.61,14.2,103.36,1.8,-0.04,0.34,-8.3,0.55,-1.71,-2.47,-0.98,8.2,0.77,0.0/-0.04/1.15/0.55/1.79/2.05/0.47/3.22/0.74/-3.58/-0.47/-0.98
2026-09-07,160322,华夏港股通精选股票发起式(LOF)A,股票型,中高风险,华夏基金,刘文成,2016-11-11,1.04,4,-1,2.01,85.88,0.0,8.37,-2.72,1.61,-17.76,-3.15,-4.5,-8.84,-12.77,20.87,16.3,0.0/5.53/-2.25/0.71/5.94/-4.31/-7.75/-1.5/-9.59/-7.43/-10.5/-12.77
2026-09-07,007472,华夏创业板价值ETF联接A,指数型-股票,中高风险,华夏基金,司帆,2019-06-26,1.44,2,-1,12.47,0.0,4.01,1.3,-0.94,1.84,-21.75,-3.03,-10.07,-7.92,-7.21,42.93,16.32,0.0/6.4/-4.82/-0.76/8.1/0.77/-4.04/11.65/11.67/-2.69/-2.2/-7.21
2026-09-07,001508,富国新动力灵活配置混合A,混合型-灵活,中高风险,富国基金,林庆,2015-08-04,12.75,2,-1,10.17,80.82,0.0,20.45,-3.69,1.08,-19.64,-1.12,-0.74,-15.75,-14.09,17.12,4.11,0.0/4.33/-0.74/-2.1/2.59/2.89/-4.1/-3.72/-13.45/-16.16/-12.5/-14.09
2026-09-07,002685,中欧丰泓沪港深混合A,混合型-灵活,中高风险,中欧基金,吉翔,2016-11-08,5.12,2,-1,42.77,92.21,4.89,3.1,-0.26,1.77,-25.51,-1.05,0.51,-11.35,-10.06,30.6,12.67,0.0/5.56/8.05/1.19/9.95/1.46/-3.21/1.69/-18.08/-12.51/-8.47/-10.06
2026-09-07,011188,信澳星奕混合A,混合型-偏股,中高风险,信达澳亚基金,李博,2021-01-22,5.41,1,-1,0.12,90.39,0.0,9.57,-10.83,2.3,-43.68,-3.48,-10.87,-26.82,-37.08,30.8,4.73,0.0/5.21/-5.74/-10.07/-8.63/-4.95/-20.8/-17.61/-40.74/-32.05/-36.61/-37.08
2026-09-07,011925,嘉实港股互联网产业核心资产C,混合型-偏股,中高风险,嘉实基金,王鑫晨,2021-08-18,6.44,1,-1,24.41,92.29,5.13,5.98,-7.38,2.61,-35.25,-8.17,-3.05,-12.98,-29.97,27.22,-3.26,0.0/8.04/-11.14/-12.62/-3.13/-19.53/-27.21/-19.02/-29.01/-22.92/-28.66/-29.97
2026-09-07,002333,汇丰晋信沪港深C,股票型,中高风险,汇丰晋信基金,闵良超,2016-11-10,2.69,2,-1,93.73,92.12,0.0,8.44,-0.27,1.67,-24.01,-4.55,-2.62,-14.5,-8.65,43.44,31.81,0.0/-0.98/6.53/1.52/10.17/13.51/1.89/3.8/-13.74/-3.2/-3.25/-8.65
2026-09-07,006879,华安智能生活混合A,混合型-偏股,中高风险,华安基金,胡宜斌,2019-05-08,9.0,2,-1,8.05,88.62,0.0,10.14,-0.06,1.89,-26.97,-3.52,-8.31,-9.1,-8.9,52.38,19.63,0.0/9.53/-0.9/1.01/10.09/0.21/-4.65/7.68/-0.65/-8.98/-3.72/-8.9
2026-09-07,011328,景顺长城新能源产业股票A,股票型,中高风险,景顺长城基金,杨锐文,2021-02-22,16.58,2,20000000,31.65,91.61,0.0,9.2,-1.44,2.2,-29.01,-3.56,-9.52,-13.53,-10.28,51.89,19.95,0.0/4.88/-5.99/-5.04/8.77/8.62/-5.33/8.49/9.18/-11.66/-3.76/-10.28
2026-09-07,011223,信澳星奕混合C,混合型-偏股,中高风险,信达澳亚基金,李博,2021-01-22,1.63,1,-1,0.02,90.39,0.0,9.57,-11.34,2.3,-44.01,-3.56,-11.05,-27.12,-37.59,28.68,2.24,0.0/5.16/-5.85/-10.25/-8.88/-5.29/-21.15/-18.06/-41.12/-32.53/-37.6/-37.59
2026-09-07,100026,富国天合稳健优选混合,混合型-偏股,中高风险,富国基金,孙彬,2006-11-15,21.89,3,-1,2.14,93.81,0.32,8.45,-0.11,1.22,-25.26,-3.02,-4.13,-11.54,2.31,35.4,4.81,0.0/-1.48/4.39/0.37/8.6/19.11/6.02/16.85/6.72/10.0/6.41/2.31
2026-09-07,001510,富国新动力灵活配置混合C,混合型-灵活,中高风险,富国基金,林庆,2015-08-04,2.44,2,-1,0.2,80.82,0.0,20.45,-4.04,1.07,-19.98,-1.19,-0.9,-15.97,-14.54,15.92,2.53,0.0/4.32/-0.81/-2.23/2.43/2.64/-4.35/-4.03/-13.76/-16.52/-12.92/-14.54
2026-09-07,011512,天弘中证新能源车A,指数型-股票,中高风险,天弘基金,祁世超,2021-04-09,1.26,0,-1,0.0,95.73,0.04,5.43,-0.11,2.26,-32.91,-4.62,-13.27,-12.88,-3.71,67.83,18.84,0.0/10.82/18.03/6.84/17.57/10.53/9.01/29.01/20.21/-1.32/2.95/-3.71
2026-09-07,011329,景顺长城新能源产业股票C,股票型,中高风险,景顺长城基金,杨锐文,2021-02-22,23.38,2,20000000,24.9,91.61,0.0,9.2,-1.51,2.2,-29.03,-3.56,-9.53,-13.57,-10.37,51.61,19.59,0.0/4.88/-6.0/-5.07/8.72/8.58/-5.39/8.42/9.09/-11.74/-3.85/-10.37
2026-09-07,161729,招商瑞利灵活配置混合(LOF)A,混合型-灵活,中高风险,招商基金,陆文凯,2019-07-18,3.17,1,1000000,1.0,79.07,16.65,5.47,-2.45,1.93,-34.14,-1.48,4.03,-13.91,-15.61,25.44,-11.1,0.0/1.18/-6.63/-8.56/4.29/5.17/-8.7/-3.63/-24.17/-14.18/-13.94/-15.61
2026-09-07,010204,中银港股通优势成长股票,股票型,中高风险,中银基金,夏宜冰,2021-02-09,1.78,3,-1,1.938,81.58,6.08,11.3,-7.11,1.27,-23.66,0.43,-10.3,-19.18,-17.57,7.59,13.85,0.0/2.63/3.62/-2.38/5.21/6.86/-5.76/-1.49/-7.65/-18.42/-16.0/-17.57
2026-09-07,012367,摩根安荣回报混合C,混合型-偏债,中风险,摩根基金(中国),刘心一,2021-07-07,1.07,1,-1,0.0,49.9,45.88,2.44,-0.09,0.45,-10.41,-0.47,2.6,-1.84,-4.56,3.39,2.06,0.0/0.29/-2.31/-1.12/1.1/-0.31/-6.67/-3.32/-9.38/-3.46/-6.0/-4.56
2026-09-07,007959,方正富邦天恒混合A,混合型-灵活,中高风险,方正富邦基金,吴昊,2019-09-19,1.76,2,-1,0.0,88.72,0.0,12.62,-0.07,1.14,-20.36,-0.16,5.58,-0.68,-13.91,9.82,-3.63,0.0/-5.32/-3.39/-7.73/-5.6/-13.32/-11.19/-11.78/-20.36/-11.93/-15.04/-13.91
2026-09-07,002132,广发鑫享灵活配置混合A,混合型-灵活,中高风险,广发基金,郑澄然,2016-01-15,6.36,1,10000000,0.43,90.29,0.0,10.96,-0.03,1.63,-26.51,1.78,5.45,-10.43,-11.37,19.52,-1.79,0.0/-6.88/-1.82/-8.0/-2.41/0.24/-6.3/-2.86/-15.96/-18.76/-11.06/-11.37
2026-09-07,005223,广发中证基建工程ETF联接A,指数型-股票,中高风险,广发基金,霍华明,2018-02-01,4.05,0,-1,6.39,0.0,0.37,5.44,-1.24,1.5,-23.06,-0.84,-0.81,-11.04,-4.06,21.21,-3.02,0.0/5.64/-1.21/-0.18/6.77/14.46/2.31/8.82/-3.27/-6.96/-3.24/-4.06
2026-09-07,502023,鹏华国证钢铁行业指数(LOF)A,指数型-股票,中高风险,鹏华基金,闫冬,2015-08-13,2.09,0,-1,0.01,94.73,0.0,6.19,-5.38,1.72,-31.84,-1.65,-4.51,-26.04,-10.3,25.82,2.81,0.0/-1.49/12.27/3.26/12.11/25.81/3.88/12.35/-6.06/-14.25/-8.8/-10.3
2026-09-07,501019,国泰国证航天军工指数(LOF)A,指数型-股票,中高风险,国泰基金,艾小军,2017-03-29,7.74,0,-1,0.12,94.85,0.44,5.41,-2.47,2.14,-28.24,1.47,-4.9,-20.41,-5.17,27.18,6.55,0.0/3.37/-5.36/0.23/22.5/24.96/1.14/20.03/-0.28/5.02/-9.78/-5.17
2026-09-07,164105,华富强化回报债券(LOF),债券型-混合一级,中风险,华富基金,戴弘毅,2010-09-08,5.21,2,-1,70.71,18.89,101.95,2.13,-0.03,0.48,-6.19,-0.65,-1.32,-3.1,-2.46,10.83,7.94,0.0/-0.81/0.98/-1.65/1.36/1.57/-1.16/1.6/-1.16/-2.3/-1.7/-2.46
2026-09-07,002593,富国美丽中国混合A,混合型-偏股,中高风险,富国基金,沈衡,2016-05-19,7.39,3,-1,0.42,92.86,0.0,10.02,-0.3,1.48,-28.75,0.89,-8.2,-13.87,2.13,36.17,6.17,0.0/-1.52/4.7/0.44/9.12/22.54/4.38/19.72/29.78/-7.53/4.17/2.13
2026-09-07,000612,华宝生态中国混合A,混合型-偏股,中高风险,华宝基金,夏林锋,2014-06-13,5.17,2,-1,31.14,92.69,0.0,6.62,-3.08,2.27,-42.24,-4.06,-20.04,-21.1,2.44,68.07,0.79,0.0/2.11/20.05/7.95/28.46/40.44/29.97/62.35/28.11/-1.18/9.97/2.44
2026-09-07,007110,国投瑞银港股通混合A,混合型-偏股,中高风险,国投瑞银基金,刘扬,2020-03-12,3.94,2,-1,28.7,91.83,0.0,8.32,-0.2,1.56,-26.67,0.35,3.91,-5.13,-18.01,18.73,11.33,0.0/-2.64/1.2/-5.3/-3.65/-13.58/-17.13/-13.47/-25.79/-18.99/-16.32/-18.01
2026-09-07,000333,长城稳固收益债券A,债券型-混合二级,中风险,长城基金,张棪,2015-01-28,3.87,3,-1,30.57,13.2,87.12,2.53,-0.12,0.22,-3.88,0.23,-1.63,-3.01,-1.37,7.18,6.07,0.0/-0.55/0.52/0.0/1.76/2.06/0.24/2.3/2.3/-1.39/-1.67/-1.37
2026-09-07,008276,财通资管价值发现混合A,混合型-偏股,中高风险,财通资管,李响,2020-03-23,2.92,2,-1,2.46,92.57,0.0,8.85,-0.43,1.88,-34.64,-3.51,-8.1,-12.53,-2.59,52.74,4.95,0.0/-1.7/3.91/0.71/12.48/17.06/0.77/15.02/15.96/3.71/1.52/-2.59
2026-09-07,002387,工银沪港深股票A,股票型,中高风险,工银瑞信基金,胡志利,2016-04-20,4.2,3,-1,77.79,84.86,0.0,13.2,-0.72,1.8,-27.51,-1.66,4.56,-6.08,-20.29,23.82,9.51,0.0/3.33/-6.56/-7.41/-0.57/-15.13/-19.64/-15.12/-25.09/-18.83/-17.77/-20.29
2026-09-07,005596,建信战略精选灵活配置混合A,混合型-灵活,中高风险,建信基金,王东杰,2018-04-04,1.2,2,-1,0.0,80.34,0.0,15.65,-0.39,1.19,-19.23,-2.45,-0.07,-1.83,-5.05,15.57,-1.75,0.0/4.08/0.82/2.25/2.81/-3.29/-6.17/1.32/-8.77/-2.4/-4.99/-5.05
2026-09-07,009983,永赢港股通品质生活慧选混合A,混合型-偏股,中高风险,永赢基金,蒋卫华,2020-09-29,3.87,2,-1,0.0405,90.7,0.0,9.14,-9.44,1.69,-34.12,-3.04,-6.04,-18.11,-28.75,5.25,-1.5,0.0/1.82/-6.34/-9.52/-5.02/-5.45/-15.96/-10.74/-32.93/-24.22/-24.64/-28.75
2026-09-07,002295,广发稳安灵活配置A,混合型-灵活,中高风险,广发基金,王颂,2016-02-04,1.02,2,-1,2.91,94.33,0.0,6.42,-0.46,1.64,-22.04,0.38,-0.84,-11.48,-0.09,19.54,-0.71,0.0/-0.39/-9.72/-7.71/14.87/16.56/-3.25/13.33/22.04/0.98/-1.24/-0.09
2026-09-07,660010,农银策略精选混合,混合型-偏股,中高风险,农银汇理基金,张峰,2011-09-06,19.28,3,-1,3.58,63.76,5.68,2.81,-0.15,0.98,-13.1,0.54,-2.51,-6.81,-3.17,12.91,17.07,0.0/-1.51/3.78/-0.58/7.31/7.31/-2.46/10.83/-0.67/-3.66/-2.34/-3.17
2026-09-07,001614,东方区域发展混合,混合型-灵活,中高风险,东方基金,周思越,2016-09-07,1.21,2,-1,24.17,94.92,5.51,10.4,-0.54,2.36,-39.62,-1.3,4.03,-7.93,-17.13,36.81,-14.11,0.0/4.13/-6.68/-7.23/5.52/-1.38/-18.88/-11.9/-20.35/-11.32/-19.14/-17.13
2026-09-07,011513,天弘中证新能源车C,指数型-股票,中高风险,天弘基金,祁世超,2021-04-09,5.6,0,-1,0.32,95.73,0.04,5.43,-0.25,2.26,-33.04,-4.63,-13.3,-12.96,-3.9,67.2,18.14,0.0/10.81/17.99/6.78/17.49/10.41/8.88/28.85/20.02/-1.48/2.76/-3.9
2026-09-07,006269,永赢智能领先混合C,混合型-偏股,中高风险,永赢基金,欧子辰,2019-03-26,1.28,3,-1,0.0,92.86,0.0,8.71,-2.3,2.74,-34.22,-0.29,-17.78,-20.1,-12.47,62.56,35.02,0.0/6.15/8.36/-1.39/12.38/13.14/-4.86/13.62/20.31/-20.82/-9.37/-12.47
2026-09-07,012810,鹏华国证钢铁行业指数(LOF)C,指数型-股票,中高风险,鹏华基金,闫冬,2021-07-19,2.12,0,-1,59.34,94.73,0.0,6.19,-5.46,1.73,-31.87,-1.66,-4.54,-26.08,-10.38,25.55,2.45,0.0/-1.49/12.26/3.23/12.07/25.75/3.83/12.28/-6.12/-14.32/-8.87/-10.38
2026-09-07,010562,永赢成长领航混合A,混合型-偏股,中高风险,永赢基金,欧子辰,2020-12-01,2.98,3,-1,0.0891,94.38,0.0,13.36,-3.54,2.66,-36.59,-0.22,-19.76,-21.9,-16.01,63.4,34.58,0.0/-5.36/6.2/-3.3/10.28/11.1/-6.52/11.51/18.82/-24.53/-13.04/-16.01
2026-09-07,560003,益民创新优势混合A,混合型-灵活,中高风险,益民基金,张婷,2007-07-11,3.82,2,-1,1.37,73.66,5.68,25.97,-3.17,1.26,-23.46,-3.2,-9.57,-7.56,-5.63,23.47,0.64,0.0/2.48/-0.38/-1.65/9.5/8.04/-5.73/11.77/10.57/-0.57/-5.76/-5.63
2026-09-07,000729,建信中小盘先锋股票A,股票型,中高风险,建信基金,张湘龙,2014-08-20,3.41,2,-1,4.48,87.65,0.0,13.11,-0.18,1.49,-19.58,-0.63,-1.11,-9.4,-2.39,23.1,4.19,0.0/3.19/-0.42/0.28/10.96/11.75/-2.87/7.15/-1.29/5.02/-2.87/-2.39
2026-09-07,006266,永赢智能领先混合A,混合型-偏股,中高风险,永赢基金,欧子辰,2019-03-26,4.21,3,-1,0.0,92.86,0.0,8.71,-2.14,2.74,-34.21,-0.27,-17.73,-20.01,-12.29,63.23,35.84,0.0/6.15/8.41/-1.34/12.47/13.26/-4.75/13.78/20.51/-20.68/-9.2/-12.29
2026-09-04,012208,华夏港股前沿经济混合(QDII)A,QDII-混合偏股,中高风险,华夏基金,刘平,2021-06-18,6.63,2,50000,3.55,82.95,0.0,15.12,-4.82,1.99,-27.52,-0.19,-7.86,-9.06,-23.63,23.27,-0.08,0.0/2.84/-4.85/-9.06/-3.03/-7.76/-24.34/-12.18/-21.47/-15.67/-23.49/-23.63
2026-09-07,166023,中欧瑞丰灵活配置混合(LOF)A,混合型-灵活,中高风险,中欧基金,卢纯青,2017-07-31,11.52,4,-1,0.05,93.51,0.0,7.79,-0.39,1.67,-24.1,-2.95,-12.64,-7.67,3.92,28.9,33.71,0.0/10.77/-0.05/6.96/13.64/14.68/2.28/23.12/32.58/11.23/2.71/3.92
2026-09-07,000471,富国城镇发展股票,股票型,中高风险,富国基金,蒲世林,2014-01-28,4.09,1,-1,21.87,89.93,0.0,10.67,-0.82,1.21,-15.7,-2.49,0.87,-10.48,-1.3,16.6,6.08,0.0/-0.63/5.25/0.92/3.23/14.04/-0.87/8.71/-2.16/-3.86/1.64/-1.3
2026-09-07,481012,工银深证红利ETF联接A,指数型-股票,中高风险,工银瑞信基金,赵栩,2010-11-09,4.65,2,-1,0.01,0.0,0.29,5.11,-2.31,1.16,-17.09,-2.1,-0.86,-10.07,-7.27,15.22,0.06,0.0/-1.88/2.16/-1.18/2.95/5.77/-4.12/2.53/-6.46/-10.25/-4.22/-7.27
2026-09-07,005224,广发中证基建工程ETF联接C,指数型-股票,中高风险,广发基金,霍华明,2018-02-01,4.65,0,-1,0.94,0.0,0.37,5.44,-1.38,1.5,-23.22,-0.86,-0.86,-11.13,-4.26,20.71,-3.61,0.0/5.61/-1.26/-0.24/6.69/14.35/2.2/8.67/-3.43/-7.13/-3.43/-4.26
2026-09-07,006614,嘉实港股通新经济指数C,指数型-股票,中高风险,嘉实基金,王紫菡,2019-01-14,9.57,1,-1,23.98,94.96,0.0,7.17,-2.71,2.44,-35.54,-3.81,0.82,-5.8,-25.27,25.35,10.16,0.0/7.15/-8.66/-4.91/-3.05/-20.67/-16.33/-17.97/-30.93/-22.42/-21.52/-25.27
2026-09-07,000334,长城稳固收益债券C,债券型-混合二级,中风险,长城基金,张棪,2015-01-28,1.93,3,-1,7.03,13.2,87.12,2.53,-0.38,0.22,-3.98,0.19,-1.73,-3.2,-1.75,6.35,4.82,0.0/-0.56/0.44/-0.09/1.6/1.87/0.03/2.02/1.97/-1.73/-2.03/-1.75
2026-09-07,011957,鹏华新能源精选混合C,混合型-偏股,中高风险,鹏华基金,张宏钧,2021-07-21,20.47,3,-1,82.87,84.92,0.0,16.78,-2.0,2.16,-26.29,-4.21,-16.3,-18.09,-1.59,56.14,29.66,0.0/12.66/17.25/5.91/22.03/24.39/11.57/32.01/30.6/-1.09/5.7/-1.59
2026-09-07,002686,中欧丰泓沪港深混合C,混合型-灵活,中高风险,中欧基金,吉翔,2016-11-08,1.04,2,-1,19.5,92.21,4.89,3.1,-0.82,1.77,-25.75,-1.11,0.31,-11.72,-10.78,28.55,10.04,0.0/5.48/7.9/0.96/9.62/1.07/-3.62/1.15/-18.6/-13.09/-9.15/-10.78
2026-09-07,001118,华宝事件驱动混合A,混合型-偏股,中高风险,华宝基金,夏林锋,2015-04-08,3.8,2,-1,0.15,92.85,0.0,6.61,-1.92,2.21,-40.18,-3.52,-18.22,-18.58,4.36,65.3,2.52,0.0/1.68/19.33/7.16/27.16/39.11/28.49/62.02/27.61/0.67/11.18/4.36
2026-09-07,501311,嘉实港股通新经济指数A,指数型-股票,中高风险,嘉实基金,王紫菡,2019-01-14,9.1,2,-1,10.15,94.96,0.0,7.17,-2.54,2.44,-35.35,-3.78,0.92,-5.62,-24.99,25.65,10.8,0.0/7.18/-8.59/-4.83/-2.91/-20.52/-16.15/-17.76/-30.72/-22.17/-21.24/-24.99
2026-09-04,002401,南方亚洲美元收益债券(QDII)C(人民币),QDII-纯债,中风险,南方基金,王子赟,2016-03-03,10.5,3,2000000,24.94,0.0,92.75,6.17,-1.57,0.25,-5.07,-0.28,-1.49,-2.93,-3.64,-1.79,2.44,0.0/1.02/1.43/1.39/0.43/0.2/-1.88/-1.43/-1.85/-3.31/-3.2/-3.64
2026-09-07,003835,鹏华沪深港新兴成长混合A,混合型-灵活,中高风险,鹏华基金,闫思倩,2016-12-02,1.53,1,-1,45.79,92.31,0.0,4.44,-6.66,3.45,-42.67,2.54,-20.98,-19.97,-24.34,45.36,12.03,0.0/10.41/-7.85/-5.17/16.51/-5.46/-14.82/5.84/-6.12/-33.21/-22.25/-24.34
2026-09-07,011238,华安聚恒精选混合A,混合型-偏股,中高风险,华安基金,陈泉宏,2021-03-18,3.03,4,-1,21.97,92.74,0.16,10.14,-3.79,1.65,-27.51,-3.01,-15.75,-20.41,3.29,34.74,19.58,0.0/1.96/15.6/8.65/24.52/32.82/22.1/32.25/40.11/3.04/9.65/3.29
